ZIP_REG,TOTAL_VISITS,AVRG_SPENT_PER_VISIT,HAS_CREDIT_CARD,FAV_TYPE,SPEND_LAST_MONTH,SPEND_LAST_3MONTH,SPEND_LAST_6MONTH,SPENT_LAST_YEAR,PROMOS_ON_FILE,DAYS_ON_FILE,FREQ_DAYS,PRODUCT_CLASSES,COUPONS,STYLES,STORES,WEB,RESPONDED,RESPONSERATE,LTFREDAY,CLUSTYPE,RESP
2,10,200,1,4,0,0,1,1,20,450,150,15,5,50,4,0,4,40,40,5,0
2,10,400,1,4,1,0,1,0,15,300,150,15,5,50,8,0,2,20,40,4,0
2,20,200,1,4,1,1,1,1,15,750,150,20,5,50,8,0,6,80,40,10,1
2,50,200,1,4,1,1,1,1,25,750,150,25,5,150,12,0,10,80,40,5,1
4,20,200,1,4,1,0,1,1,20,750,150,25,5,100,8,0,6,80,40,11,0
2,10,200,0,14,0,0,1,0,5,300,150,10,5,50,4,0,2,20,80,16,0
2,10,200,0,4,1,0,1,0,5,300,150,15,5,50,8,0,2,120,40,10,0
2,20,200,1,3,1,1,1,0,5,750,150,20,5,50,8,1,2,20,40,10,0
2,10,400,1,5,1,1,1,1,25,750,150,20,5,100,4,0,6,60,40,4,1
2,30,200,1,4,1,1,1,1,20,750,150,25,10,100,8,1,8,80,40,11,0
2,10,200,0,6,0,0,1,0,5,750,450,10,5,50,4,0,2,20,240,16,0
2,20,200,1,4,0,0,1,0,25,600,150,15,5,50,4,0,4,40,40,10,0
4,20,200,1,7,1,0,1,0,20,600,150,20,5,100,4,0,6,80,40,5,0
3,10,200,0,4,0,0,0,0,20,600,300,5,5,50,4,0,2,20,160,1,0
2,10,200,0,3,0,0,0,0,10,300,300,5,5,50,4,0,2,20,160,4,0
2,10,200,0,6,0,0,0,0,20,450,450,5,5,50,4,0,2,20,80,10,0
2,20,200,1,6,1,1,1,1,25,750,150,20,10,100,4,0,8,80,40,4,0
2,10,200,0,5,0,0,1,0,5,300,300,5,5,50,4,0,2,20,200,8,0
2,10,200,1,1,0,0,1,0,20,750,150,5,5,50,4,0,4,60,40,25,0
2,10,200,1,4,1,1,1,0,5,300,150,10,5,50,4,1,2,20,40,39,0
2,10,200,1,5,1,0,1,1,10,750,300,5,5,50,4,0,2,40,160,10,0
2,10,200,1,4,0,0,1,0,20,600,150,10,5,50,4,0,4,40,40,5,0
2,10,400,0,14,0,0,0,1,20,600,300,15,5,50,4,0,4,40,80,12,0
2,10,200,1,6,0,0,0,0,15,600,300,10,5,50,4,0,2,20,40,10,1
2,10,200,1,5,0,0,1,0,10,600,300,10,5,50,4,0,2,20,80,17,0
2,10,200,0,2,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,0,0
2,10,200,1,3,1,1,1,0,20,600,150,15,5,50,4,0,6,60,40,15,0
2,10,400,1,4,1,1,1,0,5,750,300,10,5,50,4,0,2,120,80,4,0
2,10,200,1,10,1,1,1,0,5,450,150,10,5,50,4,0,2,20,40,10,0
2,20,200,1,8,1,1,1,0,25,750,150,20,10,100,8,1,6,60,40,10,0
2,10,200,1,2,1,1,1,0,10,600,150,10,5,50,8,0,2,60,40,11,1
2,40,200,1,4,1,1,1,1,25,750,150,30,15,200,8,0,12,120,40,4,1
2,10,400,0,7,1,1,1,1,15,750,150,20,5,50,4,0,4,40,40,4,0
2,10,200,0,4,0,0,1,0,20,300,300,5,5,50,4,0,2,20,40,10,0
2,10,200,0,3,0,0,1,0,5,300,150,10,5,50,4,0,2,20,120,4,0
2,10,400,0,14,0,0,0,0,5,300,300,5,5,50,4,0,2,20,40,5,0
2,10,600,0,7,0,0,0,0,20,750,750,10,5,50,4,0,2,20,80,4,0
2,10,200,1,2,0,0,1,1,20,750,300,15,5,50,4,0,4,40,40,4,0
2,10,200,0,4,1,1,1,0,10,600,300,10,5,50,4,0,2,20,80,5,0
2,10,200,0,4,0,0,0,0,5,600,600,5,5,50,4,0,2,20,120,4,0
2,10,200,0,6,0,0,0,0,5,450,300,5,5,50,4,0,2,20,80,28,0
2,10,200,0,1,0,0,1,0,10,600,300,5,5,50,4,0,2,20,80,18,0
2,10,200,0,8,0,0,1,0,10,300,150,10,5,50,8,0,2,20,40,1,0
2,20,200,1,4,1,1,1,0,25,750,150,25,5,100,8,0,6,60,40,18,1
3,10,200,0,9,1,0,1,0,15,600,300,5,5,50,4,0,2,20,120,30,0
2,10,200,1,4,1,0,1,0,15,750,150,15,5,50,4,1,4,40,40,5,0
2,10,200,0,5,0,0,1,0,5,300,150,5,5,50,4,0,2,20,80,10,0
2,10,200,1,7,0,0,0,1,20,750,150,10,5,50,4,0,6,60,40,10,0
2,10,200,0,4,0,0,0,0,15,450,300,5,5,50,4,0,2,20,80,15,0
2,10,200,0,14,1,1,1,1,20,450,150,15,5,50,4,0,4,60,40,5,0
2,10,200,1,4,0,0,1,1,25,600,150,20,5,50,4,0,4,40,40,10,0
2,10,200,0,13,0,0,0,1,10,450,450,5,5,50,4,0,2,20,360,5,0
2,10,400,0,7,0,0,1,0,15,450,300,10,5,50,4,0,2,20,80,4,0
2,10,400,0,10,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,7,0
2,10,200,1,3,0,0,1,0,20,600,150,5,5,50,4,0,2,20,80,24,0
2,10,200,1,14,0,0,0,0,20,750,450,10,5,50,4,0,2,20,80,5,0
2,10,200,0,13,1,1,1,0,5,750,300,5,5,50,4,0,2,20,120,10,0
2,10,200,0,4,1,0,1,0,20,600,150,15,5,50,4,0,6,60,40,5,0
2,10,400,0,6,0,0,1,0,15,600,600,5,5,50,4,0,2,20,80,10,1
2,10,200,0,4,0,0,1,0,5,450,300,5,5,50,4,0,2,20,120,15,0
2,10,200,0,8,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,16,1
2,10,200,0,6,0,0,0,1,20,600,300,10,5,50,4,0,4,40,200,0,0
2,20,200,0,8,1,1,1,1,10,750,150,15,5,50,8,0,2,40,40,4,0
2,10,200,0,8,1,1,1,0,10,600,150,10,5,50,4,0,2,20,120,11,0
2,10,200,1,14,1,0,1,1,20,750,150,15,5,50,4,1,4,40,40,10,1
2,10,200,0,2,1,1,1,0,5,450,300,10,5,50,4,0,2,20,80,10,0
2,10,200,0,3,1,1,1,0,20,750,150,15,5,50,4,0,4,40,40,10,0
2,10,200,1,9,1,0,1,0,20,600,150,15,5,50,4,0,2,20,40,28,0
2,10,200,0,14,0,0,0,0,20,600,600,5,5,50,4,0,2,20,200,15,0
2,10,200,0,3,1,1,1,0,5,150,150,10,5,50,4,0,2,20,40,5,0
2,10,200,0,4,0,0,0,0,10,300,150,10,5,50,4,0,2,20,80,11,0
2,20,200,1,5,1,0,1,0,10,300,150,15,5,50,8,0,2,20,40,5,1
2,10,200,0,8,1,1,1,0,5,600,150,10,5,50,4,0,2,120,40,5,0
2,10,400,0,4,0,0,1,0,15,750,300,10,5,50,8,1,4,40,80,23,0
2,30,200,1,3,1,0,1,1,25,750,150,20,10,100,8,0,10,80,40,23,1
2,10,200,0,6,1,0,1,0,10,750,300,10,5,50,4,0,2,40,120,12,0
2,40,200,0,8,1,1,1,1,20,450,150,20,5,150,8,1,8,80,40,0,1
2,10,200,0,14,0,0,0,0,15,450,300,5,5,50,4,0,2,20,200,23,0
2,10,400,1,4,0,0,0,0,15,600,600,5,5,50,4,0,2,20,80,10,1
2,10,200,1,4,1,1,1,0,10,300,150,15,5,50,8,0,4,120,40,25,0
2,10,200,1,4,0,0,0,0,20,750,450,5,5,50,4,0,2,20,80,25,0
2,10,200,0,9,1,1,1,0,5,600,150,10,5,50,4,0,2,20,80,15,0
2,10,200,0,3,1,0,1,0,5,750,450,5,5,50,4,0,2,20,160,5,0
2,10,200,0,4,0,0,0,0,5,300,300,5,5,50,4,0,2,20,120,5,0
2,10,200,0,6,0,0,1,0,5,300,150,10,5,50,4,0,2,20,80,4,0
5,10,200,0,4,0,0,0,0,20,750,750,5,5,50,4,0,2,20,160,22,1
2,10,200,0,8,1,0,1,0,10,300,150,10,5,50,4,0,2,20,80,23,0
2,10,200,0,6,1,1,1,0,15,750,150,10,5,50,4,0,2,20,40,16,0
2,10,200,1,4,0,0,1,0,15,750,300,10,5,50,4,0,2,20,80,4,0
2,20,200,0,4,1,1,1,1,15,750,150,20,10,100,4,0,8,80,40,4,0
2,20,200,0,8,1,1,1,1,20,750,150,15,5,50,4,0,8,80,40,4,0
2,10,200,1,4,1,1,1,0,15,450,150,15,5,50,4,1,4,60,40,4,1
2,20,200,0,4,1,0,1,0,20,750,150,20,5,100,8,1,6,60,40,4,1
2,20,200,1,4,1,0,1,0,15,450,150,20,5,50,8,0,6,80,40,15,1
2,10,200,0,14,1,1,1,0,15,750,300,15,5,50,4,0,4,40,80,28,0
2,30,200,0,8,1,1,1,1,15,750,150,25,5,100,8,0,6,60,40,35,1
2,10,200,0,9,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,32,0
2,20,200,1,1,1,1,1,0,15,750,150,20,5,50,4,0,6,60,40,12,1
2,10,200,0,5,1,0,1,0,5,750,150,10,5,50,4,0,2,20,40,11,1
2,10,200,0,7,0,0,0,0,5,600,300,5,5,50,4,0,2,20,160,31,0
2,10,200,0,9,0,0,1,0,20,600,300,10,5,50,4,0,2,20,80,8,0
2,10,200,0,7,1,1,1,0,20,750,150,10,5,50,4,0,4,60,40,15,0
2,10,200,0,6,1,0,1,0,15,300,150,15,5,50,8,0,4,60,40,10,0
2,20,200,1,4,1,1,1,0,5,300,150,15,5,50,12,1,4,120,40,12,1
2,10,200,0,13,0,0,0,0,15,450,450,5,5,50,4,0,2,20,80,22,0
2,10,200,1,5,0,0,0,0,25,750,300,5,5,50,4,0,2,20,120,12,0
2,10,200,0,14,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,46,0
2,10,200,0,8,0,0,1,0,5,450,300,5,5,50,4,0,2,20,80,25,0
2,10,200,0,7,1,0,1,0,15,450,150,5,5,50,4,0,2,40,80,18,0
2,10,200,1,4,0,0,0,1,20,750,150,10,5,50,4,0,2,20,40,18,0
2,10,200,0,4,1,0,1,0,5,450,150,15,5,50,8,0,2,120,40,12,0
2,10,200,0,6,0,0,0,0,15,300,150,5,5,50,4,0,2,20,80,25,0
2,10,200,1,4,1,1,1,1,20,600,300,10,5,50,4,0,4,40,80,45,0
2,10,200,1,3,0,0,1,1,20,450,150,15,5,50,4,0,2,20,80,8,1
2,10,200,0,7,1,1,1,0,5,600,300,5,5,50,4,0,2,20,120,12,0
2,10,200,0,1,0,0,1,0,15,600,600,5,5,50,4,0,4,40,160,39,0
2,10,200,0,7,1,1,1,1,15,750,150,15,5,50,4,0,2,20,40,15,0
4,10,400,0,4,0,0,0,0,10,300,300,5,5,50,4,0,2,20,280,15,0
2,30,200,1,2,1,0,1,1,20,750,150,15,5,100,12,0,6,60,40,25,0
2,20,200,1,8,1,0,1,1,25,750,150,15,5,50,8,0,6,60,40,11,0
3,10,200,0,3,1,0,1,1,20,750,150,10,5,50,4,0,6,60,40,50,0
9,10,400,0,14,0,0,0,0,10,300,300,5,5,50,4,0,2,20,120,17,0
2,10,200,0,4,1,1,1,0,5,750,150,10,5,50,4,0,2,20,80,7,0
2,10,400,0,4,0,0,0,0,15,450,300,10,5,50,4,0,2,20,80,18,0
4,10,200,1,4,1,1,1,1,25,750,150,20,5,50,4,0,6,60,40,4,0
2,10,400,0,7,0,0,1,0,20,600,300,10,5,50,4,0,4,40,80,18,0
2,10,200,0,8,1,0,1,0,5,300,150,10,5,50,4,0,2,20,80,10,0
2,10,200,1,8,0,0,1,1,20,600,150,10,5,50,4,0,4,40,40,23,0
2,10,200,0,6,0,0,0,0,15,750,300,5,5,50,4,0,2,20,160,11,0
2,10,200,0,7,1,0,1,1,20,750,150,10,5,50,4,0,4,40,80,10,0
2,10,200,0,10,0,0,1,0,10,300,150,10,5,50,4,0,2,20,80,24,0
2,10,200,0,4,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,18,0
2,10,200,0,10,0,0,0,0,10,300,150,10,5,50,4,0,2,20,80,10,0
2,10,200,0,8,0,0,0,0,20,450,450,5,5,50,4,0,2,20,200,10,0
2,10,200,0,4,1,0,1,1,20,750,150,10,5,50,4,0,4,40,40,30,0
2,10,200,0,4,0,0,1,0,5,300,300,5,5,50,4,0,2,20,200,10,0
2,10,200,0,8,1,1,1,0,15,750,150,15,5,50,4,0,2,20,40,6,0
2,40,200,1,6,1,1,1,1,30,750,150,25,15,150,8,1,10,100,40,10,0
2,10,200,0,3,1,0,1,0,5,450,150,5,5,50,4,0,2,20,80,18,0
2,10,200,0,4,1,1,1,0,5,150,150,10,5,50,8,0,2,20,40,25,0
2,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,160,10,0
2,10,200,1,8,1,0,1,0,20,750,150,10,5,50,8,0,4,40,40,10,0
2,10,200,0,5,0,0,1,0,5,300,150,10,5,50,4,0,2,20,40,10,0
2,10,200,0,2,1,0,1,0,20,300,150,10,5,50,4,0,4,40,40,10,0
2,10,200,1,5,0,0,1,0,20,750,150,15,5,50,4,0,4,40,40,10,0
2,80,200,1,4,1,1,1,1,30,750,150,30,5,150,4,0,12,100,40,10,1
2,10,200,0,7,0,0,0,0,10,600,600,5,5,50,4,0,2,20,200,6,0
2,20,200,0,5,0,0,1,1,20,600,150,20,5,50,4,0,6,60,40,10,0
2,10,200,0,4,0,0,1,1,15,750,300,10,5,50,4,0,4,40,120,46,0
2,10,200,0,6,0,0,1,0,5,300,300,5,5,50,4,0,2,20,80,23,0
2,10,400,0,7,1,0,1,0,10,450,300,10,5,50,4,0,2,20,80,22,0
2,10,200,0,6,0,0,1,0,5,150,150,5,5,50,4,0,2,20,40,10,0
2,10,400,1,4,1,1,1,1,25,750,150,15,5,100,4,0,8,80,40,10,0
2,10,200,0,5,0,0,0,0,5,600,150,10,5,50,4,0,2,20,80,10,0
2,10,200,0,5,0,0,1,0,15,750,450,5,5,50,4,0,2,20,80,10,0
2,10,200,1,1,1,0,1,1,25,750,150,15,5,50,4,0,2,20,40,10,0
2,10,200,0,7,1,0,1,0,15,750,150,10,5,50,4,0,4,60,40,16,1
2,20,200,1,4,1,1,1,1,25,750,150,20,10,100,8,0,8,80,40,18,1
2,20,200,0,8,1,0,1,0,5,600,150,10,5,50,4,0,2,20,40,10,0
2,10,200,0,3,0,0,1,0,5,750,450,5,5,50,4,0,2,20,160,15,0
2,10,200,0,8,1,1,1,0,5,300,150,5,5,50,4,0,2,20,80,10,0
2,10,200,0,5,0,0,1,0,15,450,300,5,5,50,4,0,2,40,160,6,0
2,60,200,1,4,1,1,1,1,25,750,150,30,5,200,8,0,8,80,40,10,1
2,10,200,0,2,1,0,1,1,10,450,150,10,5,50,4,0,2,20,80,11,0
2,10,200,1,4,1,0,1,0,5,300,150,15,5,50,4,0,2,20,40,10,0
2,10,200,0,6,0,0,1,0,5,750,450,5,5,50,4,0,2,20,120,10,0
2,30,200,0,4,0,0,1,1,20,750,150,25,5,100,4,0,6,60,40,15,1
2,20,200,1,4,1,1,1,0,20,750,150,15,5,50,4,0,6,60,40,15,0
2,10,200,0,4,1,0,1,0,10,300,150,10,5,50,4,0,2,20,80,10,0
2,20,200,1,2,1,0,1,1,20,750,150,15,5,50,4,0,6,80,40,18,0
2,10,200,1,4,1,0,1,0,15,300,150,10,5,50,4,0,2,20,40,10,0
2,10,400,0,4,0,0,0,0,5,300,300,5,5,50,4,0,2,20,160,25,0
2,10,400,0,4,0,0,0,1,20,750,450,10,5,50,4,0,4,40,80,6,0
2,20,200,1,4,1,1,1,1,20,450,150,10,5,50,4,0,6,60,40,10,0
2,30,200,0,6,1,0,1,1,15,750,150,15,5,100,4,0,8,80,40,15,0
2,10,200,1,14,0,0,1,0,20,750,150,10,5,50,4,0,2,20,80,20,0
2,10,400,0,4,1,1,1,0,5,150,150,10,5,50,4,0,2,20,40,10,1
2,20,200,1,8,1,1,1,1,20,450,150,15,5,50,4,0,6,60,40,20,0
2,20,200,1,9,1,0,1,0,25,600,150,20,10,100,4,0,8,80,40,28,0
9,10,200,0,6,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,2,0
2,10,200,0,4,0,0,0,0,5,300,300,5,5,50,4,0,2,20,160,18,0
2,10,200,0,7,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,10,0
2,40,200,1,3,1,1,1,1,25,750,150,30,5,150,12,1,10,120,40,6,1
2,20,200,1,4,0,0,1,0,30,750,150,15,5,50,8,0,2,20,40,1,1
2,20,200,1,6,1,0,1,0,20,750,150,15,5,50,8,1,4,80,40,4,0
2,10,200,0,6,0,0,1,0,10,150,150,5,5,50,4,0,2,20,40,4,0
2,10,200,0,7,0,0,0,0,5,300,150,10,5,50,4,0,2,20,40,10,0
2,30,200,1,4,1,0,1,1,30,750,150,20,5,50,8,1,6,60,40,10,0
2,10,200,1,4,1,1,1,0,25,750,150,15,5,50,4,0,6,60,40,7,0
2,10,200,0,2,0,0,0,0,15,750,300,5,5,50,8,0,2,20,80,25,0
2,10,200,0,4,0,0,1,0,10,300,150,10,5,50,8,0,2,20,40,4,0
2,30,200,1,8,1,0,1,0,25,750,150,20,5,100,12,1,6,60,40,4,1
2,20,200,0,3,1,0,1,0,20,750,150,15,5,50,8,0,2,20,40,5,0
2,20,200,0,8,1,0,1,0,15,300,150,10,5,50,4,0,2,40,40,10,1
2,10,200,0,4,0,0,0,0,15,600,300,10,5,50,4,0,2,20,80,24,1
2,40,200,1,4,1,1,1,1,25,750,150,25,10,100,8,1,8,80,40,10,1
2,10,200,0,4,1,0,1,0,5,750,300,5,5,50,4,0,2,20,160,10,0
2,20,400,1,4,1,1,1,1,15,750,150,30,15,150,12,1,4,120,40,46,0
2,20,200,1,3,1,1,1,1,15,600,150,15,5,100,8,0,6,80,40,10,0
2,20,200,0,3,1,1,1,0,20,750,150,15,10,50,4,0,6,60,40,10,0
2,10,200,0,4,1,0,1,0,10,600,300,15,5,50,4,1,2,40,40,10,0
2,20,200,0,4,1,0,1,1,30,750,150,25,5,100,4,0,8,60,40,10,1
2,10,200,1,5,1,1,1,1,25,600,150,20,5,50,4,0,6,60,40,6,0
2,10,200,0,8,0,0,0,0,10,450,450,5,5,50,4,0,2,20,240,18,0
2,10,200,0,4,0,0,1,0,10,300,150,5,5,50,4,0,2,20,40,10,1
2,10,200,0,10,0,0,0,0,15,600,600,5,5,50,4,0,2,20,200,4,0
2,20,200,0,4,1,1,1,0,15,450,150,15,5,50,4,0,4,40,40,46,1
2,10,200,0,9,0,0,1,0,10,750,450,10,5,50,4,0,2,20,120,18,0
2,20,200,1,4,1,1,1,0,20,600,150,15,10,50,4,0,6,60,40,39,1
2,10,200,1,3,1,0,1,0,15,450,150,10,5,50,4,0,4,60,40,39,0
2,20,200,1,4,1,1,1,1,25,750,150,15,10,50,4,0,6,60,40,16,0
2,10,200,0,9,0,0,0,0,5,300,300,5,5,50,4,0,2,20,200,17,0
2,10,200,1,4,1,1,1,0,20,750,150,15,5,50,4,0,2,20,40,10,0
2,10,200,0,3,0,0,0,0,15,450,450,5,5,50,4,0,2,20,240,10,0
2,20,200,1,14,0,1,1,1,20,750,150,20,5,50,8,1,6,80,40,15,1
2,10,200,1,4,1,1,1,1,20,750,150,20,5,50,4,0,6,60,40,23,0
2,10,200,0,7,0,0,1,0,10,750,150,10,5,50,4,0,2,20,120,15,0
2,10,200,0,7,0,0,1,0,10,600,300,5,5,50,4,0,2,20,120,20,0
2,10,200,1,7,1,1,1,0,5,150,150,10,5,50,4,0,2,20,40,10,0
2,10,200,1,4,1,0,1,0,15,300,150,10,5,50,4,0,2,20,40,10,0
2,10,200,0,5,0,0,0,1,20,600,300,10,5,50,4,0,4,40,80,10,0
2,10,200,0,5,1,1,1,0,20,300,150,5,5,50,4,0,4,40,40,4,0
2,10,200,0,4,0,0,1,1,15,450,150,5,5,50,4,0,2,20,80,18,0
2,10,200,0,14,0,0,1,0,15,750,150,10,5,50,8,0,2,20,80,22,0
2,10,200,1,4,1,0,1,0,15,600,150,10,5,50,4,0,4,40,40,10,1
2,10,200,0,4,1,0,1,1,20,750,150,20,5,50,4,0,4,40,40,11,0
2,10,200,1,14,0,0,1,0,15,300,150,10,5,50,8,0,2,20,40,10,0
2,20,200,1,4,1,1,1,1,20,450,150,20,5,50,8,0,4,60,40,10,1
2,10,200,1,14,0,0,0,1,15,750,450,5,5,50,4,0,2,20,80,8,0
2,10,400,0,9,0,0,0,0,10,300,300,5,5,50,4,0,2,20,80,10,0
2,10,200,0,8,1,0,1,1,20,750,150,15,5,50,4,0,6,60,40,4,0
2,10,200,0,12,0,0,0,0,5,750,300,10,5,50,4,0,2,20,160,40,0
2,10,200,0,1,0,0,0,0,20,750,150,5,5,50,4,0,2,20,80,48,0
2,10,200,0,14,1,1,1,0,10,450,150,10,5,50,4,0,4,120,40,25,0
2,10,200,1,9,0,0,1,0,5,150,150,5,5,50,4,0,2,20,40,15,0
2,10,200,1,8,1,0,1,1,15,450,150,20,5,50,4,0,4,40,40,40,0
2,10,400,1,5,0,0,0,0,20,600,300,10,5,50,4,0,2,20,80,10,0
2,10,200,0,6,0,0,0,0,5,300,300,10,5,50,4,0,2,20,280,23,0
2,10,400,0,8,1,0,1,0,5,300,150,10,5,50,4,0,2,20,40,6,0
2,10,200,0,7,1,1,1,0,5,150,150,5,5,50,4,0,2,20,40,28,0
2,20,400,1,4,1,1,1,1,30,750,150,20,10,150,8,0,8,60,40,42,0
2,10,200,0,1,0,0,0,1,10,450,450,5,5,50,4,0,2,20,360,3,0
2,10,200,0,4,0,0,0,0,20,750,300,5,5,50,4,0,2,20,160,16,0
2,10,200,0,3,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,42,0
2,10,200,0,4,0,0,0,0,5,450,450,5,5,50,4,0,2,20,200,16,0
2,10,200,0,12,1,1,1,0,5,150,150,5,5,50,4,0,2,20,40,6,0
2,10,400,1,7,1,1,1,1,20,750,150,20,10,50,4,0,6,60,40,10,1
2,10,200,0,6,1,0,1,0,5,300,150,10,5,50,4,0,2,20,40,11,0
2,10,200,1,12,1,1,1,0,5,150,150,15,5,50,4,1,2,20,40,23,0
2,10,200,0,6,0,0,1,0,15,750,450,5,5,50,4,0,2,20,160,20,0
2,10,200,0,4,1,0,1,0,5,750,300,10,5,50,4,0,2,20,200,38,0
2,10,200,0,1,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,4,0
2,10,200,0,5,0,0,0,0,5,450,450,5,5,50,4,0,2,20,200,34,0
2,10,200,1,5,0,0,0,0,20,600,300,5,5,50,4,0,2,20,80,20,0
2,10,200,0,7,0,0,0,0,10,600,300,5,5,50,4,0,2,20,120,8,0
2,10,400,0,8,1,0,1,0,5,150,150,10,5,50,4,0,2,20,80,6,0
2,30,200,1,4,1,0,1,0,30,750,150,25,10,150,8,1,8,80,40,25,1
2,10,200,0,12,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,38,0
2,10,200,0,10,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,38,0
2,10,200,0,5,0,0,0,0,10,600,600,5,5,50,4,0,2,20,320,28,0
2,10,200,0,4,1,0,1,0,5,150,150,10,5,50,4,0,2,20,40,40,0
2,10,400,0,8,1,1,1,0,5,300,150,10,5,50,4,0,2,120,80,40,0
2,10,200,0,13,0,0,0,0,10,750,750,5,5,50,4,0,2,20,320,38,0
2,10,200,0,7,1,0,1,0,5,450,150,10,5,50,4,0,2,20,80,25,0
2,10,200,0,7,0,0,0,0,15,300,150,10,5,50,4,0,2,20,160,38,0
2,10,200,0,9,0,0,0,0,15,750,750,5,5,50,4,0,2,20,360,6,0
2,10,200,0,9,0,0,0,0,15,450,450,5,5,50,4,0,2,20,400,8,0
2,10,200,0,10,0,0,0,0,10,300,300,5,5,50,4,0,2,20,240,38,0
2,10,200,0,6,0,0,1,0,5,450,450,5,5,50,4,0,2,20,240,28,0
2,10,200,1,3,1,0,1,0,10,300,150,5,5,50,4,0,2,20,80,18,0
2,10,200,0,4,0,0,0,0,5,450,450,5,5,50,4,0,2,20,200,23,0
2,10,200,0,2,0,0,1,0,5,750,450,10,5,50,4,0,2,20,80,16,0
2,10,200,0,10,0,0,0,0,5,300,300,5,5,50,4,0,2,20,240,23,0
2,10,200,0,5,0,0,1,0,15,750,300,10,5,50,4,0,2,40,120,10,0
2,10,200,0,6,1,1,1,0,5,300,150,5,5,50,4,0,2,20,80,20,0
2,10,200,1,4,1,0,1,0,5,450,150,10,5,50,4,0,2,20,40,38,0
2,20,200,1,4,1,1,1,1,15,600,150,15,5,50,4,0,4,60,40,16,1
2,10,200,0,8,0,0,1,0,5,300,150,5,5,50,4,0,2,20,120,16,0
2,10,400,0,4,0,0,0,0,15,450,300,10,5,50,4,0,2,20,120,16,0
2,10,200,0,4,1,0,0,0,10,450,150,15,5,50,8,1,4,60,40,3,0
2,10,400,1,4,1,0,1,0,5,150,150,5,5,50,4,0,2,20,40,7,0
2,10,200,0,4,1,1,1,0,5,300,150,15,5,50,4,0,2,120,40,25,0
2,20,200,1,3,1,1,1,0,20,600,150,20,5,50,4,0,8,80,40,50,0
2,10,200,0,3,0,0,0,0,15,600,300,5,5,50,4,0,2,20,80,10,1
2,10,200,0,4,0,0,0,0,5,300,300,10,5,50,4,0,2,20,120,1,0
2,30,200,1,4,1,1,1,0,25,750,150,15,5,100,12,1,6,60,40,16,1
2,40,200,1,4,1,1,1,1,30,750,150,25,20,150,12,1,12,120,40,38,1
2,20,200,0,6,1,0,1,0,20,750,150,25,5,100,4,0,4,40,40,23,0
2,10,200,0,5,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,1,0
2,10,400,1,4,0,0,1,1,30,750,150,15,5,50,4,0,4,40,40,16,1
2,10,200,0,4,0,0,0,0,20,750,450,5,5,50,4,0,2,20,120,18,0
2,10,200,1,4,1,1,1,0,10,300,150,10,5,50,4,0,2,20,80,38,0
2,30,200,1,5,1,1,1,1,20,750,150,25,10,100,8,0,10,100,40,22,1
2,10,200,0,3,0,0,1,1,15,750,150,20,5,50,4,0,4,40,40,10,1
2,20,200,0,2,0,0,1,1,20,750,150,15,5,50,4,0,6,60,40,16,0
2,10,200,1,7,1,0,1,1,15,600,150,15,5,50,4,0,4,60,40,38,1
2,10,200,0,6,0,0,0,0,5,300,300,5,5,50,4,0,2,20,280,35,0
2,10,200,0,6,0,0,1,0,5,300,150,5,5,50,4,0,2,20,40,38,0
2,20,200,0,3,1,1,1,0,5,300,150,15,5,50,4,0,2,20,40,18,0
2,10,200,0,13,1,0,1,0,15,750,150,10,5,50,4,0,2,40,40,38,1
2,10,200,0,6,0,0,0,0,15,600,150,10,5,50,4,0,2,20,80,28,0
2,10,200,0,8,1,1,1,0,5,300,150,10,5,50,4,0,2,120,40,50,0
2,10,200,0,3,0,0,0,1,20,600,300,5,5,50,4,0,2,20,160,38,0
2,20,200,0,8,1,0,1,0,25,750,150,15,5,50,4,0,4,40,40,38,0
2,10,200,0,6,1,0,1,0,10,600,150,10,5,50,4,0,2,20,80,50,0
2,10,400,1,4,1,0,1,0,5,150,150,15,5,50,4,0,2,20,40,38,0
2,10,200,0,1,0,0,0,0,10,450,150,5,5,50,4,0,2,20,80,38,0
2,20,200,1,9,1,1,1,0,25,750,150,25,5,100,8,0,6,60,40,38,1
2,10,200,0,4,0,0,0,0,15,450,450,5,5,50,4,0,2,20,200,38,0
2,20,200,1,8,0,0,1,0,20,750,150,20,5,50,8,0,6,60,40,16,0
2,10,200,1,3,0,0,1,0,20,600,300,10,5,50,4,0,4,40,40,10,0
2,10,200,0,2,0,0,0,0,10,300,300,5,5,50,4,0,2,20,40,38,0
2,20,200,1,8,1,1,1,0,15,600,150,10,10,50,8,0,6,60,40,16,0
